,RPRTBL_EVENT_SERL,EVENT_DATE,EVENT_SEVTY_C,FY,EVENT_CLASSN_C,SHIP_PER_INJ_I,INVLVD_SHIP_UIC,VESL_NAME_A,VESL_TYPE_A,INVLVD_ACFT_SERL,ACFT_MODEL,COUNT_ACFT_I,EMBRKD_ASHR,INVLVD_PER_SERL,AGE,INJ_CLASSN_C,PAY_GRADE,RANK_RATE,RATEG,RPRTG_UIC,EVENT_SHORT_NARR,INCDT_OCCURN_SERL,INCDT_PHASE_OPS_C,INCDT_TYPE_C,INCDT_PHASE_OPS,INCDT_TYPE,SEX,INJ_CLASSN,Deck?
65,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68814,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169225,54N,A3,CASE III; TACAN/CCA TO LANDING,COLLISION BETWEEN AN AIRBORNE AIRCRAFT AND ONE ON GROUND/FLIGHT DECK,,NO INJURY OR ILLNESS,Yes
66,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68814,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169226,54N,Q5,CASE III; TACAN/CCA TO LANDING,LOSS OF DIRECTIONAL CONTROL,,NO INJURY OR ILLNESS,
67,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68815,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169225,54N,A3,CASE III; TACAN/CCA TO LANDING,COLLISION BETWEEN AN AIRBORNE AIRCRAFT AND ONE ON GROUND/FLIGHT DECK,,NO INJURY OR ILLNESS,Yes
68,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68815,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169226,54N,Q5,CASE III; TACAN/CCA TO LANDING,LOSS OF DIRECTIONAL CONTROL,,NO INJURY OR ILLNESS,
69,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68816,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169225,54N,A3,CASE III; TACAN/CCA TO LANDING,COLLISION BETWEEN AN AIRBORNE AIRCRAFT AND ONE ON GROUND/FLIGHT DECK,,NO INJURY OR ILLNESS,Yes
70,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68816,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169226,54N,Q5,CASE III; TACAN/CCA TO LANDING,LOSS OF DIRECTIONAL CONTROL,,NO INJURY OR ILLNESS,
71,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68817,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169225,54N,A3,CASE III; TACAN/CCA TO LANDING,COLLISION BETWEEN AN AIRBORNE AIRCRAFT AND ONE ON GROUND/FLIGHT DECK,,NO INJURY OR ILLNESS,Yes
72,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68817,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169226,54N,Q5,CASE III; TACAN/CCA TO LANDING,LOSS OF DIRECTIONAL CONTROL,,NO INJURY OR ILLNESS,
73,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68818,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169225,54N,A3,CASE III; TACAN/CCA TO LANDING,COLLISION BETWEEN AN AIRBORNE AIRCRAFT AND ONE ON GROUND/FLIGHT DECK,,NO INJURY OR ILLNESS,Yes
74,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68818,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169226,54N,Q5,CASE III; TACAN/CCA TO LANDING,LOSS OF DIRECTIONAL CONTROL,,NO INJURY OR ILLNESS,
75,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68819,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169225,54N,A3,CASE III; TACAN/CCA TO LANDING,COLLISION BETWEEN AN AIRBORNE AIRCRAFT AND ONE ON GROUND/FLIGHT DECK,,NO INJURY OR ILLNESS,Yes
76,89579,6/7/2005 12:00:00 AM,C,2005,1C,N,N03363,KITTY HAWK,CV,95156,C002A,Y,E,68819,,H,,,,N39491,ACFT DRIFTED RIGHT FOLLOWNG BOLTER & STRUCK STATIC PARKED ACFT ON CAT2,169226,54N,Q5,CASE III; TACAN/CCA TO LANDING,LOSS OF DIRECTIONAL CONTROL,,NO INJURY OR ILLNESS,
77,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71201,,H,O03,LT,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171121,213,XU,RETURN TO LINE,AIRCRAFT GROUND HANDLING,M,NO INJURY OR ILLNESS,
78,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71201,,H,O03,LT,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171122,213,A2,RETURN TO LINE,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
79,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71201,,H,O03,LT,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171123,213,X0,RETURN TO LINE,"ACFT W/O DAMAGE, CAUSED DAMAGE TO OR INJURY IN ANOTHER ACFT/PERSON",M,NO INJURY OR ILLNESS,
80,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71202,,H,O04,LCDR,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171121,213,XU,RETURN TO LINE,AIRCRAFT GROUND HANDLING,M,NO INJURY OR ILLNESS,
81,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71202,,H,O04,LCDR,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171122,213,A2,RETURN TO LINE,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
82,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71202,,H,O04,LCDR,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171123,213,X0,RETURN TO LINE,"ACFT W/O DAMAGE, CAUSED DAMAGE TO OR INJURY IN ANOTHER ACFT/PERSON",M,NO INJURY OR ILLNESS,
83,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71203,,H,O03,LT,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171121,213,XU,RETURN TO LINE,AIRCRAFT GROUND HANDLING,M,NO INJURY OR ILLNESS,
84,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71203,,H,O03,LT,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171122,213,A2,RETURN TO LINE,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
85,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71203,,H,O03,LT,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171123,213,X0,RETURN TO LINE,"ACFT W/O DAMAGE, CAUSED DAMAGE TO OR INJURY IN ANOTHER ACFT/PERSON",M,NO INJURY OR ILLNESS,
86,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71204,,H,O02,LTJG,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171121,213,XU,RETURN TO LINE,AIRCRAFT GROUND HANDLING,M,NO INJURY OR ILLNESS,
87,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71204,,H,O02,LTJG,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171122,213,A2,RETURN TO LINE,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
88,90535,5/7/2004 12:00:00 AM,C,2004,3C,N,N03363,KITTY HAWK,CV,96152,E002C+,Y,E,71204,,H,O02,LTJG,,N09209,PARKED HELO TAIL RTR STRUCK BY TAXIING FIXED WING ACFT W/WING FOLDED. ,171123,213,X0,RETURN TO LINE,"ACFT W/O DAMAGE, CAUSED DAMAGE TO OR INJURY IN ANOTHER ACFT/PERSON",M,NO INJURY OR ILLNESS,
89,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29752,,H,O03,LT,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131603,520,PN,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,ELECTRONIC COUNTER-MEASURE SYSTEM,M,NO INJURY OR ILLNESS,
90,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29752,,H,O03,LT,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131604,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,NO INJURY OR ILLNESS,Yes
91,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29752,,H,O03,LT,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131605,520,P2,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,HYDRAULIC,M,NO INJURY OR ILLNESS,
92,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29752,,H,O03,LT,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131606,520,XA,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,BLOWN TIRE/FAILED TIRE STRUCTURE,M,NO INJURY OR ILLNESS,
93,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29753,,H,O04,LCDR,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131603,520,PN,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,ELECTRONIC COUNTER-MEASURE SYSTEM,M,NO INJURY OR ILLNESS,
94,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29753,,H,O04,LCDR,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131604,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,NO INJURY OR ILLNESS,Yes
95,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29753,,H,O04,LCDR,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131605,520,P2,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,HYDRAULIC,M,NO INJURY OR ILLNESS,
96,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29753,,H,O04,LCDR,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131606,520,XA,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,BLOWN TIRE/FAILED TIRE STRUCTURE,M,NO INJURY OR ILLNESS,
97,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29754,,H,O02,LTJG,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131603,520,PN,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,ELECTRONIC COUNTER-MEASURE SYSTEM,M,NO INJURY OR ILLNESS,
98,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29754,,H,O02,LTJG,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131604,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,NO INJURY OR ILLNESS,Yes
99,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29754,,H,O02,LTJG,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131605,520,P2,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,HYDRAULIC,M,NO INJURY OR ILLNESS,
100,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29754,,H,O02,LTJG,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131606,520,XA,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,BLOWN TIRE/FAILED TIRE STRUCTURE,M,NO INJURY OR ILLNESS,
101,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29755,,H,O02,LTJG,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131603,520,PN,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,ELECTRONIC COUNTER-MEASURE SYSTEM,M,NO INJURY OR ILLNESS,
102,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29755,,H,O02,LTJG,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131604,520,PH,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,"LANDING GEAR (STRUTS, BRAKES, TIRES, ETC)",M,NO INJURY OR ILLNESS,Yes
103,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29755,,H,O02,LTJG,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131605,520,P2,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,HYDRAULIC,M,NO INJURY OR ILLNESS,
104,70605,8/7/2004 12:00:00 AM,C,2004,1C,N,N03363,KITTY HAWK,CV,74842,EA006B,Y,E,29755,,H,O02,LTJG,,N09973,"DURING CV ARRESTED LDG, TIRE BLEW DAMAGING STBD MAIN MOUNT & LDG GEAR.",131606,520,XA,INFLIGHT ENGAGEMENT OF ARRESTING WIRE,BLOWN TIRE/FAILED TIRE STRUCTURE,M,NO INJURY OR ILLNESS,
105,45031,11/10/1996 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,48564,ES003A,Y,E,20984,,H,O03,LT,,N55566,AERIAL REFUELING STORE DROGUE NOT STOWED RESULTED IN DAMAGE TO DROGUE.,79872,53Z,XP,NO FURTHER BREAKDOWN,DAMAGE; POWER CABLE/HOSE ASSEMBLY ATTACHED TO AIRCRAFT,,NO INJURY OR ILLNESS,
106,45031,11/10/1996 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,48564,ES003A,Y,E,20984,,H,O03,LT,,N55566,AERIAL REFUELING STORE DROGUE NOT STOWED RESULTED IN DAMAGE TO DROGUE.,79873,532,P4,FORMATION,FUEL/OIL,,NO INJURY OR ILLNESS,
107,45031,11/10/1996 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,48564,ES003A,Y,E,20987,,H,,,,N55566,AERIAL REFUELING STORE DROGUE NOT STOWED RESULTED IN DAMAGE TO DROGUE.,79872,53Z,XP,NO FURTHER BREAKDOWN,DAMAGE; POWER CABLE/HOSE ASSEMBLY ATTACHED TO AIRCRAFT,,NO INJURY OR ILLNESS,
108,45031,11/10/1996 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,48564,ES003A,Y,E,20987,,H,,,,N55566,AERIAL REFUELING STORE DROGUE NOT STOWED RESULTED IN DAMAGE TO DROGUE.,79873,532,P4,FORMATION,FUEL/OIL,,NO INJURY OR ILLNESS,
109,45031,11/10/1996 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,48564,ES003A,Y,E,20985,,H,O03,LT,,N55566,AERIAL REFUELING STORE DROGUE NOT STOWED RESULTED IN DAMAGE TO DROGUE.,79872,53Z,XP,NO FURTHER BREAKDOWN,DAMAGE; POWER CABLE/HOSE ASSEMBLY ATTACHED TO AIRCRAFT,,NO INJURY OR ILLNESS,
110,45031,11/10/1996 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,48564,ES003A,Y,E,20985,,H,O03,LT,,N55566,AERIAL REFUELING STORE DROGUE NOT STOWED RESULTED IN DAMAGE TO DROGUE.,79873,532,P4,FORMATION,FUEL/OIL,,NO INJURY OR ILLNESS,
111,45031,11/10/1996 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,48564,ES003A,Y,E,20986,,H,E05,PO2,AT2,N55566,AERIAL REFUELING STORE DROGUE NOT STOWED RESULTED IN DAMAGE TO DROGUE.,79872,53Z,XP,NO FURTHER BREAKDOWN,DAMAGE; POWER CABLE/HOSE ASSEMBLY ATTACHED TO AIRCRAFT,,NO INJURY OR ILLNESS,
112,45031,11/10/1996 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,48564,ES003A,Y,E,20986,,H,E05,PO2,AT2,N55566,AERIAL REFUELING STORE DROGUE NOT STOWED RESULTED IN DAMAGE TO DROGUE.,79873,532,P4,FORMATION,FUEL/OIL,,NO INJURY OR ILLNESS,
113,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49649,,H,O03,LT,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151657,444,P8,GLIDE/DIVE BOMBING,"POWER PLANTS AND M01, M02",,NO INJURY OR ILLNESS,
114,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49649,,H,O03,LT,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151658,444,X3,GLIDE/DIVE BOMBING,DAMAGE DUE TO FOREIGN OBJECT,,NO INJURY OR ILLNESS,
115,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49649,,H,O03,LT,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151659,444,P5,GLIDE/DIVE BOMBING,ORDNANCE,,NO INJURY OR ILLNESS,
116,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49649,,H,O03,LT,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151660,444,PD,GLIDE/DIVE BOMBING,AIRFRAME,,NO INJURY OR ILLNESS,
117,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49649,,H,O03,LT,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151661,444,CS,GLIDE/DIVE BOMBING,STRUCK BY OWN INTERNALLY/EXTERNALLY CARRIED ORDNANCE,,NO INJURY OR ILLNESS,
118,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49649,,H,O03,LT,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151662,444,PP,GLIDE/DIVE BOMBING,RADAR SYSTEM,,NO INJURY OR ILLNESS,
119,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49650,,H,O04,LCDR,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151657,444,P8,GLIDE/DIVE BOMBING,"POWER PLANTS AND M01, M02",,NO INJURY OR ILLNESS,
120,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49650,,H,O04,LCDR,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151658,444,X3,GLIDE/DIVE BOMBING,DAMAGE DUE TO FOREIGN OBJECT,,NO INJURY OR ILLNESS,
121,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49650,,H,O04,LCDR,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151659,444,P5,GLIDE/DIVE BOMBING,ORDNANCE,,NO INJURY OR ILLNESS,
122,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49650,,H,O04,LCDR,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151660,444,PD,GLIDE/DIVE BOMBING,AIRFRAME,,NO INJURY OR ILLNESS,
123,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49650,,H,O04,LCDR,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151661,444,CS,GLIDE/DIVE BOMBING,STRUCK BY OWN INTERNALLY/EXTERNALLY CARRIED ORDNANCE,,NO INJURY OR ILLNESS,
124,80670,4/7/1997 12:00:00 AM,C,1997,1C,N,N03363,KITTY HAWK,CV,85782,F014A,Y,E,49650,,H,O04,LCDR,,N09934,ACFT GUN JAMMED DAMAGING RADAR COMPONENTS AND ACFT STRUCTURE.         ,151662,444,PP,GLIDE/DIVE BOMBING,RADAR SYSTEM,,NO INJURY OR ILLNESS,
125,71614,11/3/1999 12:00:00 AM,C,2000,3C,N,N03363,KITTY HAWK,CV,75916,F014A,Y,E,31255,,D,E05,PO2,AD,N09678,TECHICIAN SUFFERED LACERATION TO L-HAND DUR REMOVAL OF PT2 PROBE COVER,133221,991,XC,FLIGHT DECK,PERSONNEL FELL,,ONE OR MORE LOST WORK DAYS,
126,71614,11/3/1999 12:00:00 AM,C,2000,3C,N,N03363,KITTY HAWK,CV,75916,F014A,Y,E,31255,,D,E05,PO2,AD,N09678,TECHICIAN SUFFERED LACERATION TO L-HAND DUR REMOVAL OF PT2 PROBE COVER,133222,991,XB,FLIGHT DECK,PERSONNEL INJURED,,ONE OR MORE LOST WORK DAYS,
127,76854,6/15/1999 12:00:00 AM,A,1999,1A,N,N03363,KITTY HAWK,CV,81584,F014A,Y,E,40770,38.0,D,O04,LCDR,,N09678,ACFT LOST REMAINING ENG DUR IFR.  CREW EJECTED/RECOVERED.             ,143109,478,B3,REFUELING,WATER; UNCONTROLLED,M,ONE OR MORE LOST WORK DAYS,
128,76854,6/15/1999 12:00:00 AM,A,1999,1A,N,N03363,KITTY HAWK,CV,81584,F014A,Y,E,40770,38.0,D,O04,LCDR,,N09678,ACFT LOST REMAINING ENG DUR IFR.  CREW EJECTED/RECOVERED.             ,143110,478,G1,REFUELING,DUE TO ENGINE FAILURE,M,ONE OR MORE LOST WORK DAYS,
129,76854,6/15/1999 12:00:00 AM,A,1999,1A,N,N03363,KITTY HAWK,CV,81584,F014A,Y,E,40770,38.0,D,O04,LCDR,,N09678,ACFT LOST REMAINING ENG DUR IFR.  CREW EJECTED/RECOVERED.             ,143111,478,XB,REFUELING,PERSONNEL INJURED,M,ONE OR MORE LOST WORK DAYS,
130,76854,6/15/1999 12:00:00 AM,A,1999,1A,N,N03363,KITTY HAWK,CV,81584,F014A,Y,E,40771,28.0,H,O03,LT,,N09678,ACFT LOST REMAINING ENG DUR IFR.  CREW EJECTED/RECOVERED.             ,143109,478,B3,REFUELING,WATER; UNCONTROLLED,M,NO INJURY OR ILLNESS,
131,76854,6/15/1999 12:00:00 AM,A,1999,1A,N,N03363,KITTY HAWK,CV,81584,F014A,Y,E,40771,28.0,H,O03,LT,,N09678,ACFT LOST REMAINING ENG DUR IFR.  CREW EJECTED/RECOVERED.             ,143110,478,G1,REFUELING,DUE TO ENGINE FAILURE,M,NO INJURY OR ILLNESS,
132,76854,6/15/1999 12:00:00 AM,A,1999,1A,N,N03363,KITTY HAWK,CV,81584,F014A,Y,E,40771,28.0,H,O03,LT,,N09678,ACFT LOST REMAINING ENG DUR IFR.  CREW EJECTED/RECOVERED.             ,143111,478,XB,REFUELING,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,
133,81062,10/28/1999 12:00:00 AM,C,2000,2C,N,N03363,KITTY HAWK,CV,86196,F018C,Y,E,50472,,H,O03,LT,,N65185,IMPROVED IMER INADVERTANTLY RELEASED DURING NIGHT BOMB SORTIE.        ,152356,444,P5,GLIDE/DIVE BOMBING,ORDNANCE,,NO INJURY OR ILLNESS,
134,81062,10/28/1999 12:00:00 AM,C,2000,2C,N,N03363,KITTY HAWK,CV,86196,F018C,Y,E,50472,,H,O03,LT,,N65185,IMPROVED IMER INADVERTANTLY RELEASED DURING NIGHT BOMB SORTIE.        ,152357,444,XT,GLIDE/DIVE BOMBING,CARGO/STORES JETTISON,,NO INJURY OR ILLNESS,
